trade_id,trade_date,trader,desk,product_type,counterparty,buy_sell,quantity,price,notional_value,trade_status,amendment_flag,cancellation_flag,booking_datetime,amendment_datetime,settlement_date
T02842,2026-05-28 00:00:00,Tracy Hayes,Rates,Swap,Powell Clark and Lopez,Buy,3,272404.3,817212.9,Booked,False,False,2026-05-28 15:25:00,,2026-06-01 00:00:00
T02843,2026-05-28 00:00:00,Tracy Hayes,Rates,Swap,Santiago Reyes and Lynch,Buy,19,611860.59,11625351.21,Booked,False,False,2026-05-28 15:42:00,,2026-06-01 00:00:00
T02844,2026-05-28 00:00:00,Margaret Arellano,Commodities,Option,Lee PLC,Buy,333,767.44,255557.52,Booked,False,False,2026-05-28 17:05:00,,2026-05-29 00:00:00
T02845,2026-05-28 00:00:00,David Williams,Equities,Equity,Larsen Ray and Young,Sell,16065,384.65,6179402.25,Booked,False,False,2026-05-28 17:27:00,,2026-05-29 00:00:00
T02846,2026-05-28 00:00:00,Sarah Silva,Rates,Bond,Santiago Reyes and Lynch,Sell,53851,110.332,5941488.53,Booked,False,False,2026-05-28 17:29:00,,2026-05-29 00:00:00
T02847,2026-05-28 00:00:00,Courtney Wagner,Equities,Equity,Ellis Group,Sell,23066,344.03,7935395.98,Booked,False,False,2026-05-28 17:43:00,,2026-05-29 00:00:00
T02848,2026-05-28 00:00:00,Joshua Stevenson,Credit,Bond,Chang-Peterson,Sell,11947,108.44,1295532.68,Booked,False,False,2026-05-28 17:51:00,,2026-05-29 00:00:00
T02849,2026-05-28 00:00:00,David Williams,Equities,Equity,Nguyen Group,Buy,5671,203.24,1152574.04,Booked,False,False,2026-05-28 18:42:00,,2026-05-29 00:00:00
T02850,2026-05-29 00:00:00,David Williams,Equities,Equity,Anthony-Baker,Sell,16162,70.46,1138774.52,Booked,False,False,2026-05-29 08:35:00,,2026-06-01 00:00:00
T02851,2026-05-29 00:00:00,Pamela Hahn,FX,Option,Crawford-Garrett,Buy,654,141.79,92730.66,Booked,False,False,2026-05-29 09:15:00,,2026-06-01 00:00:00
T02852,2026-05-29 00:00:00,Tracy Hayes,Rates,Swap,Mcconnell-Fisher,Buy,9,552127.13,4969144.17,Booked,False,False,2026-05-29 09:55:00,,2026-06-02 00:00:00
T02853,2026-05-29 00:00:00,Pamela Hahn,FX,Option,Wright and Sons,Buy,10067,778.6,7838166.2,Booked,False,False,2026-05-29 09:57:00,,2026-06-01 00:00:00
T02854,2026-05-29 00:00:00,Sarah Silva,Rates,Swap,Lee PLC,Buy,11,359542.75,3954970.25,Booked,False,False,2026-05-29 10:05:00,,2026-06-02 00:00:00
T02855,2026-05-29 00:00:00,Edward Taylor,Credit,Swap,Fernandez-Ferguson,Buy,18,285250.08,5134501.44,Booked,False,False,2026-05-29 10:21:00,,2026-06-02 00:00:00
T02856,2026-05-29 00:00:00,Kevin Gutierrez,Equities,Equity,Santiago Reyes and Lynch,Buy,5681,236.44,1343215.64,Booked,False,False,2026-05-29 10:34:00,,2026-06-01 00:00:00
T02857,2026-05-29 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Buy,10,330740.28,3307402.8,Booked,False,False,2026-05-29 11:10:00,,2026-06-02 00:00:00
T02858,2026-05-29 00:00:00,Tracy Hayes,Rates,Bond,Brown-Wiggins,Buy,10011,99.313,994222.44,Amended,True,False,2026-05-29 11:11:00,2026-05-29 21:34:00,2026-06-01 00:00:00
T02859,2026-05-29 00:00:00,Pamela Hahn,FX,Option,Powell Clark and Lopez,Buy,799,172.88,138131.12,Booked,False,False,2026-05-29 11:18:00,,2026-06-01 00:00:00
T02860,2026-05-29 00:00:00,Tracy Hayes,Rates,Swap,Lam-Gonzalez,Buy,7,771496.47,5400475.29,Booked,False,False,2026-05-29 11:22:00,,2026-06-02 00:00:00
T02861,2026-05-29 00:00:00,Heather Garrett,Commodities,Swap,Chang-Peterson,Buy,17,887005.56,15079094.52,Booked,False,False,2026-05-29 11:46:00,,2026-06-02 00:00:00
T02862,2026-05-29 00:00:00,Tracy Hayes,Rates,Swap,Lam-Gonzalez,Sell,23,323782.74,7447003.02,Booked,False,False,2026-05-29 12:06:00,,2026-06-02 00:00:00
T02863,2026-05-29 00:00:00,Heather Garrett,Commodities,Swap,Allen Morgan and Reed,Buy,18,593739.54,10687311.72,Booked,False,False,2026-05-29 12:24:00,,2026-06-02 00:00:00
T02864,2026-05-29 00:00:00,Tracy Hayes,Rates,Bond,Foster Jones and Reed,Sell,61480,111.853,6876722.44,Booked,False,False,2026-05-29 12:36:00,,2026-06-01 00:00:00
T02865,2026-05-29 00:00:00,Tracy Hayes,Rates,Bond,Mclaughlin PLC,Buy,93906,99.24,9319231.44,Booked,False,False,2026-05-29 12:41:00,,2026-06-01 00:00:00
T02866,2026-05-29 00:00:00,Tracy Hayes,Rates,Swap,Crawford-Garrett,Buy,8,515722.81,4125782.48,Booked,False,False,2026-05-29 12:47:00,,2026-06-02 00:00:00
T02867,2026-05-29 00:00:00,Pamela Hahn,FX,FX Forward,Fernandez-Ferguson,Sell,4188459,0.832,3484797.89,Booked,False,False,2026-05-29 12:51:00,,2026-05-28 00:00:00
T02868,2026-05-29 00:00:00,Pamela Hahn,FX,FX Forward,Larsen Ray and Young,Buy,2782180,1.3779,3833565.82,Booked,False,False,2026-05-29 13:01:00,,2026-08-26 00:00:00
T02869,2026-05-29 00:00:00,Pamela Hahn,FX,Option,Mitchell-Rodgers,Sell,902,377.83,340802.66,Booked,False,False,2026-05-29 13:08:00,,2026-06-01 00:00:00
T02870,2026-05-29 00:00:00,Joshua Stevenson,Credit,Bond,Foster Jones and Reed,Sell,14465,99.841,1444200.06,Booked,False,False,2026-05-29 13:17:00,,2026-06-01 00:00:00
T02871,2026-05-29 00:00:00,Courtney Wagner,Equities,Option,Brown-Wiggins,Sell,684,965.28,660251.52,Booked,False,False,2026-05-29 13:22:00,,2026-06-01 00:00:00
T02872,2026-05-29 00:00:00,Sarah Silva,Rates,Bond,Powell Clark and Lopez,Sell,42694,90.259,3853517.75,Booked,False,False,2026-05-29 13:34:00,,2026-06-01 00:00:00
T02873,2026-05-29 00:00:00,Pamela Hahn,FX,FX Forward,Larsen Ray and Young,Sell,1693428,0.9087,1538818.02,Booked,False,False,2026-05-29 14:01:00,,2026-07-28 00:00:00
T02874,2026-05-29 00:00:00,Edward Taylor,Credit,Bond,Foster Jones and Reed,Buy,2503,103.011,257836.53,Booked,False,False,2026-05-29 14:03:00,,2026-06-01 00:00:00
T02875,2026-05-29 00:00:00,Margaret Arellano,Commodities,Option,Mclaughlin PLC,Buy,1226,45.4,55660.4,Booked,False,False,2026-05-29 14:06:00,,2026-06-01 00:00:00
T02876,2026-05-29 00:00:00,Courtney Wagner,Equities,Equity,Allen Morgan and Reed,Sell,14794,162.48,2403729.12,Amended,True,False,2026-05-29 14:34:00,2026-06-02 13:55:00,2026-06-01 00:00:00
T02877,2026-05-29 00:00:00,Raymond Williams,FX,FX Forward,Mclaughlin PLC,Sell,2609229,1.4685,3831652.79,Booked,False,False,2026-05-29 15:16:00,,2026-06-29 00:00:00
T02878,2026-05-29 00:00:00,Raymond Williams,FX,FX Forward,Chang-Peterson,Sell,7216509,1.3824,9976102.04,Booked,False,False,2026-05-29 15:22:00,,2026-07-28 00:00:00
T02879,2026-05-29 00:00:00,Tracy Hayes,Rates,Bond,Chang-Peterson,Buy,15015,97.051,1457220.76,Booked,False,False,2026-05-29 15:24:00,,2026-06-01 00:00:00
T02880,2026-05-29 00:00:00,Pamela Hahn,FX,FX Forward,Larsen Ray and Young,Buy,2347627,1.4563,3418849.2,Booked,False,False,2026-05-29 15:36:00,,2026-06-29 00:00:00
T02881,2026-05-29 00:00:00,Joshua Stevenson,Credit,Bond,Mitchell-Rodgers,Buy,57519,105.902,6091377.14,Amended,True,False,2026-05-29 15:41:00,2026-06-01 13:45:00,2026-06-01 00:00:00
T02882,2026-05-29 00:00:00,Kevin Gutierrez,Equities,Equity,Chang-Peterson,Sell,1047,242.15,253531.05,Booked,False,False,2026-05-29 16:21:00,,2026-06-01 00:00:00
T02883,2026-05-29 00:00:00,Courtney Wagner,Equities,Equity,Chang-Peterson,Sell,68986,369.8,25511022.8,Booked,False,False,2026-05-29 16:23:00,,2026-06-01 00:00:00
T02884,2026-05-29 00:00:00,Dylan Lopez,FX,FX Forward,Ellis Group,Sell,15172206,1.5002,22761343.44,Amended,True,False,2026-05-29 16:45:00,2026-05-29 17:30:00,2026-07-28 00:00:00
T02885,2026-05-29 00:00:00,Eddie Hernandez,Credit,Bond,Brown-Wiggins,Buy,25767,88.056,2268938.95,Booked,False,False,2026-05-29 17:18:00,,2026-06-01 00:00:00
T02886,2026-05-29 00:00:00,Dylan Lopez,FX,FX Forward,Ellis Group,Buy,1443031,1.1466,1654579.34,Amended,True,False,2026-05-29 17:49:00,2026-06-01 15:59:00,2026-06-29 00:00:00
T02887,2026-05-29 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Buy,27621,104.567,2888245.11,Cancelled,True,True,2026-05-29 18:00:00,2026-06-01 14:10:00,2026-06-01 00:00:00
T02888,2026-05-29 00:00:00,Joshua Stevenson,Credit,Bond,Foster Jones and Reed,Sell,9463,91.599,866801.34,Booked,False,False,2026-05-29 18:30:00,,2026-06-01 00:00:00
T02889,2026-06-01 00:00:00,Dylan Lopez,FX,FX Forward,Chang-Peterson,Buy,4822016,1.2658,6103707.85,Booked,False,False,2026-06-01 07:00:00,,2026-07-29 00:00:00
T02890,2026-06-01 00:00:00,Courtney Wagner,Equities,Option,Bishop LLC,Sell,2671,627.55,1676186.05,Booked,False,False,2026-06-01 08:08:00,,2026-06-02 00:00:00
T02891,2026-06-01 00:00:00,Margaret Arellano,Commodities,Swap,Anthony-Baker,Sell,18,377796.54,6800337.72,Booked,False,False,2026-06-01 08:19:00,,2026-06-03 00:00:00
T02892,2026-06-01 00:00:00,Heather Garrett,Commodities,Swap,Foster Jones and Reed,Buy,40,368918.82,14756752.8,Booked,False,False,2026-06-01 08:33:00,,2026-06-03 00:00:00
T02893,2026-06-01 00:00:00,Dylan Lopez,FX,Option,Chang-Peterson,Sell,1043,214.03,223233.29,Booked,False,False,2026-06-01 10:05:00,,2026-06-02 00:00:00
T02894,2026-06-01 00:00:00,Raymond Williams,FX,FX Forward,Fernandez-Ferguson,Sell,356984,1.2777,456118.46,Booked,False,False,2026-06-01 10:48:00,,2026-07-29 00:00:00
T02895,2026-06-01 00:00:00,Courtney Wagner,Equities,Equity,Sullivan-Baxter,Sell,11877,336.29,3994116.33,Booked,False,False,2026-06-01 10:51:00,,2026-06-02 00:00:00
T02896,2026-06-01 00:00:00,Sarah Silva,Rates,Bond,Mcconnell-Fisher,Sell,61308,91.519,5610846.85,Booked,False,False,2026-06-01 11:10:00,,2026-06-02 00:00:00
T02897,2026-06-01 00:00:00,Pamela Hahn,FX,FX Forward,Crawford-Garrett,Buy,3229497,1.0628,3432309.41,Booked,False,False,2026-06-01 11:28:00,,2026-06-30 00:00:00
T02898,2026-06-01 00:00:00,Tracy Hayes,Rates,Bond,Stanton-Wilkinson,Sell,10342,96.126,994135.09,Booked,False,False,2026-06-01 11:39:00,,2026-06-02 00:00:00
T02899,2026-06-01 00:00:00,Tracy Hayes,Rates,Swap,Fernandez-Ferguson,Buy,1246,272804.55,339914469.3,Booked,False,False,2026-06-01 11:57:00,,2026-06-03 00:00:00
T02900,2026-06-01 00:00:00,Tracy Hayes,Rates,Swap,Morales-Woodard,Sell,15,284619.0,4269285.0,Booked,False,False,2026-06-01 11:59:00,,2026-06-03 00:00:00
T02901,2026-06-01 00:00:00,Kevin Gutierrez,Equities,Equity,Lee PLC,Buy,2603,188.98,491914.94,Booked,False,False,2026-06-01 12:01:00,,2026-06-02 00:00:00
T02902,2026-06-01 00:00:00,David Williams,Equities,Option,Chang-Peterson,Buy,923,483.54,446307.42,Booked,False,False,2026-06-01 12:11:00,,2026-06-02 00:00:00
T02903,2026-06-01 00:00:00,Sarah Silva,Rates,Swap,Mclaughlin PLC,Sell,2,742549.16,1485098.32,Booked,False,False,2026-06-01 12:15:00,,2026-06-03 00:00:00
T02904,2026-06-01 00:00:00,Pamela Hahn,FX,FX Forward,Morales-Woodard,Sell,813627,0.8135,661885.56,Booked,False,False,2026-06-01 12:16:00,,2026-08-27 00:00:00
T02905,2026-06-01 00:00:00,Pamela Hahn,FX,FX Forward,Bishop LLC,Buy,700129,0.8009,560733.32,Booked,False,False,2026-06-01 12:41:00,,2026-06-30 00:00:00
T02906,2026-06-01 00:00:00,Natalie Castillo,Rates,Bond,Chang-Peterson,Sell,28356,93.669,2656078.16,Amended,True,False,2026-06-01 12:46:00,2026-06-03 18:16:00,2026-06-02 00:00:00
T02907,2026-06-01 00:00:00,Heather Garrett,Commodities,Swap,Sullivan-Baxter,Buy,36,280681.48,10104533.28,Booked,False,False,2026-06-01 12:55:00,,2026-06-03 00:00:00
T02908,2026-06-01 00:00:00,Natalie Castillo,Rates,Bond,Chang-Peterson,Sell,1151,106.434,122505.53,Booked,False,False,2026-06-01 12:59:00,,2026-06-02 00:00:00
T02909,2026-06-01 00:00:00,Tracy Hayes,Rates,Bond,Wall PLC,Buy,124486,106.58,13267717.88,Booked,False,False,2026-06-01 13:08:00,,2026-06-02 00:00:00
T02910,2026-06-01 00:00:00,Kevin Gutierrez,Equities,Equity,Bishop LLC,Buy,5904,47.68,281502.72,Booked,False,False,2026-06-01 13:19:00,,2026-06-02 00:00:00
T02911,2026-06-01 00:00:00,Kevin Gutierrez,Equities,Equity,Sullivan-Baxter,Sell,5928,391.92,2323301.76,Booked,False,False,2026-06-01 13:30:00,,2026-06-02 00:00:00
T02912,2026-06-01 00:00:00,Courtney Wagner,Equities,Equity,Chang-Peterson,Buy,11828,368.81,4362284.68,Booked,False,False,2026-06-01 13:47:00,,2026-06-02 00:00:00
T02913,2026-06-01 00:00:00,Tracy Hayes,Rates,Swap,Wall PLC,Buy,32,955072.13,30562308.16,Booked,False,False,2026-06-01 13:56:00,,2026-06-03 00:00:00
T02914,2026-06-01 00:00:00,Raymond Williams,FX,FX Forward,Wright and Sons,Buy,515399,1.3524,697025.61,Booked,False,False,2026-06-01 13:58:00,,2026-06-30 00:00:00
T02915,2026-06-01 00:00:00,Sarah Silva,Rates,Bond,Ellis Group,Buy,51223,92.784,4752674.83,Cancelled,True,True,2026-06-01 14:37:00,2026-06-03 20:21:00,2026-06-02 00:00:00
T02916,2026-06-01 00:00:00,Joshua Stevenson,Credit,Bond,Anthony-Baker,Sell,204013,105.67,21558053.71,Booked,False,False,2026-06-01 14:46:00,,2026-06-02 00:00:00
T02917,2026-06-01 00:00:00,David Williams,Equities,Equity,Foster Jones and Reed,Sell,2919,448.04,1307828.76,Booked,False,False,2026-06-01 14:50:00,,2026-06-02 00:00:00
T02918,2026-06-01 00:00:00,Pamela Hahn,FX,Option,Chang-Peterson,Buy,1610,989.74,1593481.4,Amended,True,False,2026-06-01 14:51:00,2026-06-02 11:05:00,2026-06-02 00:00:00
T02919,2026-06-01 00:00:00,Sarah Silva,Rates,Swap,Stanton-Wilkinson,Sell,69,559291.87,38591139.03,Booked,False,False,2026-06-01 16:07:00,,2026-06-03 00:00:00
T02920,2026-06-01 00:00:00,Raymond Williams,FX,FX Forward,Nguyen Group,Buy,1622845,0.9972,1618301.03,Booked,False,False,2026-06-01 17:24:00,,2026-06-30 00:00:00
T02921,2026-06-01 00:00:00,Courtney Wagner,Equities,Equity,Ellis Group,Buy,15667,233.44,3657304.48,Booked,False,False,2026-06-01 18:01:00,,2026-06-02 00:00:00
T02922,2026-06-02 00:00:00,Joshua Stevenson,Credit,Bond,Ellis Group,Buy,21332,107.338,2289734.22,Booked,False,False,2026-06-02 07:00:00,,2026-06-03 00:00:00
T02923,2026-06-02 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Sell,25,806150.34,20153758.5,Booked,False,False,2026-06-02 07:44:00,,2026-06-04 00:00:00
T02924,2026-06-02 00:00:00,Tracy Hayes,Rates,Swap,Chang-Peterson,Sell,26,951551.95,24740350.7,Booked,False,False,2026-06-02 09:12:00,,2026-06-04 00:00:00
T02925,2026-06-02 00:00:00,Joshua Stevenson,Credit,Bond,Anthony-Baker,Sell,19396,89.167,1729483.13,Booked,False,False,2026-06-02 09:33:00,,2026-06-03 00:00:00
T02926,2026-06-02 00:00:00,Sarah Silva,Rates,Bond,Chang-Peterson,Sell,12204,105.329,1285435.12,Booked,False,False,2026-06-02 09:35:00,,2026-06-03 00:00:00
T02927,2026-06-02 00:00:00,Kevin Gutierrez,Equities,Equity,Chang-Peterson,Sell,7521,60.34,453817.14,Booked,False,False,2026-06-02 09:36:00,,2026-06-03 00:00:00
T02928,2026-06-02 00:00:00,Kevin Gutierrez,Equities,Equity,Chang-Peterson,Sell,1825,219.83,401189.75,Booked,False,False,2026-06-02 09:59:00,,2026-06-03 00:00:00
T02929,2026-06-02 00:00:00,Pamela Hahn,FX,Option,Bishop LLC,Buy,278,807.58,224507.24,Booked,False,False,2026-06-02 10:17:00,,2026-06-03 00:00:00
T02930,2026-06-02 00:00:00,Sarah Silva,Rates,Bond,Mclaughlin PLC,Sell,17136,103.425,1772290.8,Amended,True,False,2026-06-02 10:23:00,2026-06-02 11:08:00,2026-06-03 00:00:00
T02931,2026-06-02 00:00:00,Dylan Lopez,FX,Option,Santiago Reyes and Lynch,Sell,1533,473.43,725768.19,Booked,False,False,2026-06-02 10:38:00,,2026-06-03 00:00:00
T02932,2026-06-02 00:00:00,Edward Taylor,Credit,Bond,Chang-Peterson,Sell,9552,95.224,909579.65,Booked,False,False,2026-06-02 10:40:00,,2026-06-03 00:00:00
T02933,2026-06-02 00:00:00,Kevin Gutierrez,Equities,Option,Crawford-Garrett,Sell,6528,1087.42,7098677.76,Amended,True,False,2026-06-02 10:56:00,2026-06-02 13:46:00,2026-06-03 00:00:00
T02934,2026-06-02 00:00:00,Courtney Wagner,Equities,Equity,Morales-Woodard,Sell,2420,362.32,876814.4,Booked,False,False,2026-06-02 11:04:00,,2026-06-03 00:00:00
T02935,2026-06-02 00:00:00,Kevin Gutierrez,Equities,Equity,Chang-Peterson,Buy,30801,451.82,13916507.82,Booked,False,False,2026-06-02 11:25:00,,2026-06-03 00:00:00
T02936,2026-06-02 00:00:00,Heather Garrett,Commodities,Option,Anthony-Baker,Buy,463,160.04,74098.52,Booked,False,False,2026-06-02 11:25:00,,2026-06-03 00:00:00
T02937,2026-06-02 00:00:00,Pamela Hahn,FX,FX Forward,Sullivan-Baxter,Sell,5401385,1.0811,5839437.32,Booked,False,False,2026-06-02 11:38:00,,2026-07-30 00:00:00
T02938,2026-06-02 00:00:00,Kevin Gutierrez,Equities,Equity,Foster Jones and Reed,Sell,2631,458.5,1206313.5,Booked,False,False,2026-06-02 11:38:00,,2026-06-03 00:00:00
T02939,2026-06-02 00:00:00,Sarah Silva,Rates,Bond,Crawford-Garrett,Sell,38687,92.719,3587019.95,Booked,False,False,2026-06-02 11:45:00,,2026-06-03 00:00:00
T02940,2026-06-02 00:00:00,Joshua Wilson,Commodities,Option,Wall PLC,Sell,739,737.65,545123.35,Booked,False,False,2026-06-02 11:51:00,,2026-06-03 00:00:00
T02941,2026-06-02 00:00:00,Pamela Hahn,FX,Option,Santiago Reyes and Lynch,Sell,151,337.25,50924.75,Booked,False,False,2026-06-02 12:05:00,,2026-06-03 00:00:00
T02942,2026-06-02 00:00:00,Tracy Hayes,Rates,Bond,Morales-Woodard,Sell,4332,90.65,392695.8,Booked,False,False,2026-06-02 12:42:00,,2026-06-03 00:00:00
T02943,2026-06-02 00:00:00,Sarah Silva,Rates,Bond,Bishop LLC,Sell,29043,104.529,3035835.75,Cancelled,True,True,2026-06-02 13:16:00,2026-06-03 18:02:00,2026-06-03 00:00:00
T02944,2026-06-02 00:00:00,Courtney Wagner,Equities,Equity,Chang-Peterson,Sell,4088,296.85,1213522.8,Booked,False,False,2026-06-02 13:20:00,,2026-06-03 00:00:00
T02945,2026-06-02 00:00:00,Pamela Hahn,FX,FX Forward,Crawford-Garrett,Sell,5931230,1.3735,8146544.4,Booked,False,False,2026-06-02 13:31:00,,2026-08-28 00:00:00
T02946,2026-06-02 00:00:00,Tracy Hayes,Rates,Bond,Mclaughlin PLC,Buy,47919,101.806,4878441.71,Booked,False,False,2026-06-02 13:46:00,,2026-06-03 00:00:00
T02947,2026-06-02 00:00:00,Tracy Hayes,Rates,Bond,Larsen Ray and Young,Buy,17026,103.204,1757151.3,Booked,False,False,2026-06-02 13:47:00,,2026-06-03 00:00:00
T02948,2026-06-02 00:00:00,Eddie Hernandez,Credit,Swap,Dominguez and Sons,Buy,23,461936.98,10624550.54,Booked,False,False,2026-06-02 14:06:00,,2026-06-04 00:00:00
T02949,2026-06-02 00:00:00,David Williams,Equities,Equity,Crawford-Garrett,Sell,33904,429.47,14560750.88,Booked,False,False,2026-06-02 14:16:00,,2026-06-03 00:00:00
T02950,2026-06-02 00:00:00,Courtney Wagner,Equities,Equity,Wright and Sons,Buy,11877,73.27,870227.79,Amended,True,False,2026-06-02 14:16:00,2026-06-04 13:41:00,2026-06-03 00:00:00
T02951,2026-06-02 00:00:00,Tracy Hayes,Rates,Swap,Allen Morgan and Reed,Buy,32,481792.4,15417356.8,Booked,False,False,2026-06-02 14:21:00,,2026-06-04 00:00:00
T02952,2026-06-02 00:00:00,Dylan Lopez,FX,Option,Chang-Peterson,Buy,272,694.16,188811.52,Booked,False,False,2026-06-02 14:26:00,,2026-06-03 00:00:00
T02953,2026-06-02 00:00:00,Joshua Stevenson,Credit,Bond,Larsen Ray and Young,Sell,51937,90.201,4684769.34,Booked,False,False,2026-06-02 14:30:00,,2026-06-03 00:00:00
T02954,2026-06-02 00:00:00,Tracy Hayes,Rates,Swap,Fernandez-Ferguson,Buy,11,308663.9,3395302.9,Booked,False,False,2026-06-02 14:33:00,,2026-06-04 00:00:00
T02955,2026-06-02 00:00:00,Courtney Wagner,Equities,Option,Dominguez and Sons,Sell,451,1014.87,457706.37,Amended,True,False,2026-06-02 14:38:00,2026-06-02 15:23:00,2026-06-03 00:00:00
T02956,2026-06-02 00:00:00,Natalie Castillo,Rates,Bond,Crawford-Garrett,Buy,4358,109.27,476198.66,Booked,False,False,2026-06-02 15:30:00,,2026-06-03 00:00:00
T02957,2026-06-02 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Sell,3,363534.94,1090604.82,Booked,False,False,2026-06-02 15:59:00,,2026-06-04 00:00:00
T02958,2026-06-02 00:00:00,Heather Garrett,Commodities,Option,Brown-Wiggins,Sell,326,1220.76,397967.76,Booked,False,False,2026-06-02 16:00:00,,2026-06-03 00:00:00
T02959,2026-06-02 00:00:00,Dylan Lopez,FX,FX Forward,Mclaughlin PLC,Buy,2372961,0.968,2297026.25,Booked,False,False,2026-06-02 16:37:00,,2026-07-30 00:00:00
T02960,2026-06-02 00:00:00,Kevin Gutierrez,Equities,Equity,Mclaughlin PLC,Buy,1991,85.99,171206.09,Booked,False,False,2026-06-02 16:58:00,,2026-06-03 00:00:00
T02961,2026-06-02 00:00:00,Raymond Williams,FX,Option,Ellis Group,Buy,446,732.99,326913.54,Booked,False,False,2026-06-02 17:30:00,,2026-06-03 00:00:00
T02962,2026-06-03 00:00:00,Natalie Castillo,Rates,Swap,Fernandez-Ferguson,Buy,20,944853.88,18897077.6,Booked,False,False,2026-06-03 08:18:00,,2026-06-05 00:00:00
T02963,2026-06-03 00:00:00,Tracy Hayes,Rates,Swap,Mitchell-Rodgers,Buy,4,707246.82,2828987.28,Cancelled,True,True,2026-06-03 08:42:00,2026-06-03 17:53:00,2026-06-05 00:00:00
T02964,2026-06-03 00:00:00,Tracy Hayes,Rates,Swap,Dominguez and Sons,Buy,5,858255.97,4291279.85,Booked,False,False,2026-06-03 09:36:00,,2026-06-05 00:00:00
T02965,2026-06-03 00:00:00,Joshua Wilson,Commodities,Swap,Brown-Wiggins,Sell,15,499240.63,7488609.45,Amended,True,False,2026-06-03 10:15:00,2026-06-03 15:49:00,2026-06-05 00:00:00
T02966,2026-06-03 00:00:00,Sarah Silva,Rates,Bond,Anthony-Baker,Sell,233004,108.642,25314020.57,Booked,False,False,2026-06-03 10:23:00,,2026-06-04 00:00:00
T02967,2026-06-03 00:00:00,Raymond Williams,FX,FX Forward,Ellis Group,Sell,1908267,1.6097,3071737.39,Cancelled,True,True,2026-06-03 10:25:00,2026-06-03 11:21:00,2026-08-31 00:00:00
T02968,2026-06-03 00:00:00,Joshua Wilson,Commodities,Swap,Powell Clark and Lopez,Sell,27,821081.47,22169199.69,Booked,False,False,2026-06-03 10:25:00,,2026-06-05 00:00:00
T02969,2026-06-03 00:00:00,Margaret Arellano,Commodities,Swap,Larsen Ray and Young,Buy,8,730472.41,5843779.28,Booked,False,False,2026-06-03 10:46:00,,2026-06-05 00:00:00
T02970,2026-06-03 00:00:00,Kevin Gutierrez,Equities,Equity,Larsen Ray and Young,Buy,3066,369.47,1132795.02,Booked,False,False,2026-06-03 11:09:00,,2026-06-04 00:00:00
T02971,2026-06-03 00:00:00,Joshua Stevenson,Credit,Swap,Wall PLC,Buy,57,261423.22,14901123.54,Booked,False,False,2026-06-03 11:37:00,,2026-06-05 00:00:00
T02972,2026-06-03 00:00:00,Kevin Gutierrez,Equities,Equity,Lam-Gonzalez,Sell,4180,412.95,1726131.0,Booked,False,False,2026-06-03 11:43:00,,2026-06-04 00:00:00
T02973,2026-06-03 00:00:00,Raymond Williams,FX,FX Forward,Anthony-Baker,Buy,362542,1.6099,583656.37,Booked,False,False,2026-06-03 11:49:00,,2026-08-31 00:00:00
T02974,2026-06-03 00:00:00,Tracy Hayes,Rates,Bond,Lam-Gonzalez,Buy,64254,88.536,5688792.14,Booked,False,False,2026-06-03 12:23:00,,2026-06-04 00:00:00
T02975,2026-06-03 00:00:00,Sarah Silva,Rates,Swap,Chang-Peterson,Buy,1,482261.99,482261.99,Booked,False,False,2026-06-03 12:51:00,,2026-06-05 00:00:00
T02976,2026-06-03 00:00:00,Tracy Hayes,Rates,Bond,Powell Clark and Lopez,Sell,12907,110.358,1424390.71,Booked,False,False,2026-06-03 13:27:00,,2026-06-04 00:00:00
T02977,2026-06-03 00:00:00,Tracy Hayes,Rates,Bond,Nguyen Group,Sell,71284,100.512,7164897.41,Booked,False,False,2026-06-03 13:39:00,,2026-06-04 00:00:00
T02978,2026-06-03 00:00:00,Sarah Silva,Rates,Bond,Powell Clark and Lopez,Sell,21149,93.837,1984558.71,Booked,False,False,2026-06-03 13:40:00,,2026-06-04 00:00:00
T02979,2026-06-03 00:00:00,Tracy Hayes,Rates,Bond,Larsen Ray and Young,Sell,80978,93.187,7546096.89,Booked,False,False,2026-06-03 13:57:00,,2026-06-04 00:00:00
T02980,2026-06-03 00:00:00,Courtney Wagner,Equities,Equity,Chang-Peterson,Sell,8188,343.62,2813560.56,Booked,False,False,2026-06-03 14:24:00,,2026-06-04 00:00:00
T02981,2026-06-03 00:00:00,Pamela Hahn,FX,FX Forward,Anthony-Baker,Sell,1541390,1.2677,1954020.1,Amended,True,False,2026-06-03 14:40:00,2026-06-03 15:01:00,2026-07-02 00:00:00
T02982,2026-06-03 00:00:00,Dylan Lopez,FX,FX Forward,Larsen Ray and Young,Sell,3647371,1.3592,4957506.66,Booked,False,False,2026-06-03 14:49:00,,2026-08-31 00:00:00
T02983,2026-06-03 00:00:00,Tracy Hayes,Rates,Bond,Ellis Group,Sell,31137,103.198,3213276.13,Booked,False,False,2026-06-03 15:43:00,,2026-06-04 00:00:00
T02984,2026-06-03 00:00:00,Edward Taylor,Credit,Swap,Mcconnell-Fisher,Buy,77,469062.89,36117842.53,Booked,False,False,2026-06-03 16:04:00,,2026-06-05 00:00:00
